entry_time,exit_time,pnl_usd,position,n_bars,won,session,dow,hour
2024-08-21 15:15:00+00:00,2024-08-21 16:00:00+00:00,16.99886703491211,1,4,True,Overlap (12-16),Wednesday,15
2024-08-21 16:15:00+00:00,2024-08-21 17:00:00+00:00,4.499773025512695,-1,4,True,NY      (16-22),Wednesday,16
2024-08-21 17:15:00+00:00,2024-08-21 18:30:00+00:00,83.49976921081543,1,6,True,NY      (16-22),Wednesday,17
2024-08-21 18:45:00+00:00,2024-08-21 18:45:00+00:00,-18.000980377197266,-1,1,False,NY      (16-22),Wednesday,18
2024-08-21 19:00:00+00:00,2024-08-21 20:30:00+00:00,47.99924278259277,1,7,True,NY      (16-22),Wednesday,19
2024-08-21 20:45:00+00:00,2024-08-21 21:30:00+00:00,-42.49848937988281,-1,4,False,NY      (16-22),Wednesday,20
2024-08-21 21:45:00+00:00,2024-08-21 22:45:00+00:00,-50.998111724853516,1,5,False,NY      (16-22),Wednesday,21
2024-08-21 23:00:00+00:00,2024-08-21 23:30:00+00:00,-5.501886367797852,-1,3,False,Off     (22-00),Wednesday,23
2024-08-21 23:45:00+00:00,2024-08-22 00:00:00+00:00,-19.002338409423828,1,2,False,Off     (22-00),Wednesday,23
2024-08-22 00:15:00+00:00,2024-08-22 01:15:00+00:00,-32.00211143493652,-1,5,False,Asia    (00-07),Thursday,0
2024-08-22 01:30:00+00:00,2024-08-22 02:00:00+00:00,3.999094009399414,1,3,True,Asia    (00-07),Thursday,1
2024-08-22 02:15:00+00:00,2024-08-22 04:30:00+00:00,55.50346755981445,-1,10,True,Asia    (00-07),Thursday,2
2024-08-22 04:45:00+00:00,2024-08-22 04:45:00+00:00,-9.996076583862305,1,1,False,Asia    (00-07),Thursday,4
2024-08-22 05:00:00+00:00,2024-08-22 05:00:00+00:00,-2.497812271118164,-1,1,False,Asia    (00-07),Thursday,5
2024-08-22 05:15:00+00:00,2024-08-22 05:15:00+00:00,-5.996604919433594,1,1,False,Asia    (00-07),Thursday,5
2024-08-22 05:30:00+00:00,2024-08-22 06:30:00+00:00,-18.495698928833008,-1,5,False,Asia    (00-07),Thursday,5
2024-08-22 06:45:00+00:00,2024-08-22 07:00:00+00:00,-26.99532127380371,1,2,False,Asia    (00-07),Thursday,6
2024-08-22 07:15:00+00:00,2024-08-22 09:00:00+00:00,-22.995849609375,-1,8,False,London  (07-12),Thursday,7
2024-08-22 09:15:00+00:00,2024-08-22 09:15:00+00:00,17.49954605102539,1,1,True,London  (07-12),Thursday,9
2024-08-22 09:30:00+00:00,2024-08-22 12:00:00+00:00,65.99984550476074,-1,11,True,London  (07-12),Thursday,9
2024-08-22 12:15:00+00:00,2024-08-22 12:45:00+00:00,20.503620147705078,1,3,True,Overlap (12-16),Thursday,12
2024-08-22 13:00:00+00:00,2024-08-22 13:00:00+00:00,14.501432418823242,-1,1,True,Overlap (12-16),Thursday,13
2024-08-22 13:15:00+00:00,2024-08-22 14:45:00+00:00,-0.000377655029296875,1,7,False,Overlap (12-16),Thursday,13
2024-08-22 15:00:00+00:00,2024-08-22 15:15:00+00:00,25.999168395996094,-1,2,True,Overlap (12-16),Thursday,15
2024-08-22 15:30:00+00:00,2024-08-22 15:45:00+00:00,42.9984130859375,1,2,True,Overlap (12-16),Thursday,15
2024-08-22 16:00:00+00:00,2024-08-22 21:00:00+00:00,147.99795532226562,-1,21,True,NY      (16-22),Thursday,16
2024-08-22 21:15:00+00:00,2024-08-23 06:15:00+00:00,78.99961853027344,1,37,True,NY      (16-22),Thursday,21
2024-08-23 06:30:00+00:00,2024-08-23 06:30:00+00:00,4.499773025512695,-1,1,True,Asia    (00-07),Friday,6
2024-08-23 06:45:00+00:00,2024-08-23 07:00:00+00:00,6.9972076416015625,1,2,True,Asia    (00-07),Friday,6
2024-08-23 07:15:00+00:00,2024-08-23 07:15:00+00:00,-1.0017356872558594,-1,1,False,London  (07-12),Friday,7
2024-08-23 07:30:00+00:00,2024-08-23 08:15:00+00:00,3.498414993286133,1,4,True,London  (07-12),Friday,7
2024-08-23 08:30:00+00:00,2024-08-23 09:00:00+00:00,21.999696731567383,-1,3,True,London  (07-12),Friday,8
2024-08-23 09:15:00+00:00,2024-08-23 10:00:00+00:00,33.50339317321777,1,4,True,London  (07-12),Friday,9
2024-08-23 10:15:00+00:00,2024-08-23 14:15:00+00:00,81.00233459472656,-1,17,True,London  (07-12),Friday,10
2024-08-23 14:30:00+00:00,2024-08-23 14:45:00+00:00,25.498489379882812,1,2,True,Overlap (12-16),Friday,14
2024-08-23 15:00:00+00:00,2024-08-23 16:00:00+00:00,36.996225357055664,-1,5,True,Overlap (12-16),Friday,15
2024-08-23 16:15:00+00:00,2024-08-23 18:45:00+00:00,318.4970417022705,1,11,True,NY      (16-22),Friday,16
2024-08-23 19:00:00+00:00,2024-08-23 19:30:00+00:00,34.99946975708008,-1,3,True,NY      (16-22),Friday,19
2024-08-23 19:45:00+00:00,2024-08-23 21:00:00+00:00,158.50029373168945,1,6,True,NY      (16-22),Friday,19
2024-08-23 21:15:00+00:00,2024-08-23 22:30:00+00:00,45.501808166503906,-1,6,True,NY      (16-22),Friday,21
2024-08-23 22:45:00+00:00,2024-08-26 00:15:00+00:00,-9.996076583862305,1,7,False,Off     (22-00),Friday,22
